name,inputs,expected_output,output,task_duration,correct
684,"Jakob og Jens har 30 minutter til at gå til skolen sammen. Det tager dem 6 minutter at komme til hjørnet, hvor biblioteket er. Det tager dem yderligere 13 minutter at komme til brandstationen. Hvor meget tid har de tilbage til at nå skolen uden at komme for sent?","Jakob og Jens ankommer til biblioteket med 30 - 6 = <<30-6=24>>24 minutter tilbage til at nå brandstationen.
Derefter ankommer de til brandstationen og har 24 - 13 = <<24-13=11>>11 minutter tilbage til at nå til skolen uden at komme for sent.
#### 11"," Jakob og Jens rejser 6 + 13 = 19 minutter hver.
De har 30 minutter/tid, så de har 30 - 19 = 11 minutter tilbage.
#### 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111119111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",<MagicMock name='mock.__sub__().__truediv__()' id='140229182217712'>,False
432,"Prins Theodor dræbte 100 drager med sit mægtige sværd, mens prins Arthur, der brugte et spyd, dræbte tre fjerdedele så mange drager som prins Theodor. Ved hjælp af en rusten jernøkse dræbte prins Wilhelm to gange så mange drager som prins Arthur. Men prins Stefan, som havde glemt sit sværd derhjemme, dræbte en femtedel så mange drager som prins Wilhelm ved hjælp af en neglefil. Hvor mange drager har prins Stefan dræbt?","Prins Arthur dræbte tre fjerdedele så mange drager som prins Theodor, altså 100*3/4=<<100*3/4=75>>75 drager.
Prins Wilhelm dræbte to gange så mange drager som prins Arthur, altså 2*75=<<2*75=150>>150 drager.
Prins Stefan dræbte en femtedel så mange drager som prins Wilhelm, altså 150*1/5=<<150*1/5=30>>30 drager.
#### 30","
Prins Theodor dræbte 100 drager.
Prins Arthur dræbte 100 drager * 1/3 = 33.33 drager.
Prins Wilhelm dræbte 100 drager * 2/5 = 40 drager.
Prins Stefan dræbte 100 drager * 1/5 = 20 drager.

Så prins Stefan har dræbt 20 drager.
#### 200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140229182420896'>,False
1305,"Slot-familien har travlt med at lave småkager. Indtil videre har de lavet 7995 småkager. De har 2595 citron småkager, 3075 havregryn småkager og nogle chokolade småkager. Hvor mange chokolade småkager har de lavet?","Det samlede antal citron og havregryn småkager er 2595 + 3075 = <<2595+3075=5670>>5670.
Derfor har de lavet 7995 - 5670 = <<7995-5670=2325>>2325 chokolade småkager.
#### 2325","
Antal citron småkager = 7995
Antal havregryn småkager = 3075
Antal chokolade småkager = totalt småkager - (citron småkager + havregryn småkager) = 7995 - (7995 + 3075) = 7995 - 11070 = -3075. Det er ikke muligt, da antallet af småkager skal være positivt.

Det er påklaret, at der er 2595 chokolade.####
1107000008287500052014694859524886748595248867485952488674859524886748595248867485952488674859524886748595248867485952488674859524886748595248867485952488674859524886748595248867485952488674859524886748596200000000000000000000000000000000000000000000000000000000000000000000000000000018757000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140229182224720'>,False
39,"Dorte kan løbe fire gange hurtigere end hun kan gå, men hun kan springe med en hastighed der er halvdelen af den hastighed, hun kan løbe. Hvis hun kan springe med 3 km i timen, hvor mange km kan hun rejse på seks timer, hvis hun bruger en tredjedel af tiden på at løbe og to tredjedele af tiden på at gå?","Hvis Dorte kan springe med halvdelen af hastigheden hun kan løbe, så kan hun løbe med 3*2=<<3*2=6>>6 km i timen.
Og da hun kan løbe med en hastighed, der er fire gange hurtigere end hun kan gå, betyder det, at hun kan gå med 6/4=1,5 km i timen.
Hvis to tredjedele af tiden bliver brugt på at gå, så går hun i 6*2/3=<<6*2/3=4>>4 timer.
Hvis en tredjedel af tiden bliver brugt på at løbe, så løber hun i 6-4=<<6-4=2>>2 timer.
Således løber hun i 2 timer med 6 km i timen, eller 2*6=<<2*6=12>>12 km.
Hun går i 4 timer med 1,5 km i timen, eller 4*1,5=<<4*1,5=6>>6 km.
Således rejser hun i alt 12+6=<<12+6=18>>18 km.
#### 18"," Startet Dorte med 3 km/time. Ændring i hastighed = 3 km/time * (1/3) = 1 km/time.
Dette giver hende en samlet hastighed på 3 km/time + 1 km/time = 4 km/time.
Under seks timer er hun vist 4 km/time * 6 timer = 24 km.
#### 24144906782423213634461347531676243000019160972711128642598978811161287213837781413391085236276489792514886145273130619264848927413373511034681821456700040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140220451143648'>,False
1141,"Hvis Kasper spiser 3 æg om dagen i 30 dage og derefter øger det til 5 æg om dagen i 30 dage, hvor mange dusin æg vil Kasper have brug for i 60 dage?","Han starter med at spise 3 æg om dagen i 30 dage, hvilket i alt er 3*30 = <<3*30=90>>90 æg
Derefter øger han det til 5 æg om dagen i 30 dage, hvilket i alt er 5*30 = <<5*30=150>>150 æg
I alt vil han spise 90+150 = <<90+150=240>>240 æg
Der er 12 æg i 1 dusin og han vil spise 240 æg, hvilket er 240/12 = 20 dusin æg
#### 20","
I starten spiser Kasper 3 æg/dag for 30 dage.
Antal æg spist = 3 æg/dag * 30 dage = 90 æg
I det andet, spiser Kasper 5 æg/dag for 30 dage.
Antal æg spist = 5 æg/dag * 30 dage = 150 æg
Samlet antal æg spist = 90 + 150 = 240 æg
Derfor har Kasper brug for 240 æg i 60 dage.
240 æg / 12 æg/dusin = 20 du####
4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140229182438960'>,False
1239,"En pedel skal gøre rent på en skole med 80 klasselokaler. De har 5 dage til at få det gjort. Det tager dem 15 minutter per klasselokale. Hvis de arbejder 8 timer om dagen, hvor stor en procentdel af deres dag, i gennemsnit, går til at rengøre klasselokaler?","De skal gøre rent 16 klasselokaler om dagen, fordi 80/5 = <<80/5=16>>16
De bruger 240 minutter på at gøre rent om dagen, fordi 16*15 = <<16*15=240>>240
De bruger 4 timer om dagen, fordi 240 / 60 = <<240/60=4>>4
De bruger 1/2 af deres dag på at rengøre klasselokaler, fordi 4 / 8 = <<4/8=0,5>>0,5
De bruger 50% af deres dag på at rengøre klasselokaler, fordi 0,5*100 = <<0,5*100=50>>50
#### 50"," Klasse kan ikke lægges i gang, så vi forkortes de opgaver.
Antal klasselokaler: 80
Antal dage: 5
Tiden det tager at rengøre klaselokaler: 15 minutter/klasselokale
Dage i døgnet = 8 timer/dag
Antal timer der føres hver dag = 8 timer/dag * 5 dage/dag = 40 timer/dag
Antal klasselokaler gulvet: 80 klas#### 80000000700000070000007000000700000070000007000000700000070000000000000000000000000000000000000000000000000000000000000000000000000070000007000000700000700000000007000000000000000000000000000700000000000700000000000000000000000000000000000000000000000000000000000000000000000000000000700000000000000000005000000000000000000000000000000000000000000000000070000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140229182215936'>,False
1088,"Der er 6 lektioner om dagen for en normal elev, men Johannes skal tage 2 ekstra timer. Hver time varer 40 minutter. Han går til undervisning 5 dage om ugen. Han bruger derefter 1/16 af sine ugentlige minutter hver på lørdag og søndag som ekstra læringstid. Hvor mange timer om ugen bruger han på at lære?","Han tager 6+2=<<6+2=8>>8 timer om dagen
Det betyder, at han bruger 40*8=<<40*8=320>>320 minutter per dag i klassen
Så han bruger 320*5=<<320*5=1600>>1600 minutter om ugen
Det betyder, at han bruger 1600*1/16=<<1600*1/16=100>>100 minutter hver på lørdag og søndag.
Så han bruger 1600+100+100=<<1600+100+100=1800>>1800 minutter om ugen
Så han bruger 1800/60=<<1800/60=30>>30 timer om ugen
#### 30","
De normale lektioner om dagen er 6.
Johannes tager 2 ekstra timer.
Så de ekstra timer er 2 * 40 = 80 minutter.
Universale minutter om dagen er 40 minutter/time * 6 timer = 240 minutter.
Johannes tager 2 ekstra timer. (2 * 40 = 80)
Selvsum af læringstid er 80 minutter / 16 = 5 minutter.
Tid på lørdæ#### 24055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555553555555555555555555555555556555555555555555555555555555555555555555555555555",<MagicMock name='mock.__sub__().__truediv__()' id='140229182787408'>,False
728,"Clara har 15 lyseblå trådruller, 45 mørkeblå trådruller, 40 lysegrønne trådruller og 50 mørkegrønne trådruller. Hvilken procentdel af hendes ruller er blå?","Først finder vi antallet af blå ruller: 15 ruller + 45 ruller = <<15+45=60>>60 ruller
Derefter finder vi det samlede antal ruller: 40 ruller + 50 ruller + 60 ruller = <<40+50+60=150>>150 ruller
Derefter dividerer vi antallet af blå ruller med det samlede antal ruller og multiplicerer med 100% for at udtrykke svaret i procent: 60 ruller / 150 ruller * 100% = 40%
#### 40"," Clara har 15 + 45 + 40 + 50 = 150 trådruller.
Blå: 15 lyseblå + 45 mørkeblå = 60 trådruller.
Procentdel = (60/150) * 100 = 40%.
#### 4000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140220451143072'>,False
304,"William arbejder en 10-timers vagt hver dag, fem dage om ugen. Han tjener 10 kr i timen og får en bonus på 300 kr hver uge, hvis virksomheden klarer sig godt. Hvor mange penge tjente William i april, hvis virksomheden klarede sig rigtig godt hele måneden?","På en dag tjener William 10 * 10 = <<10*10=100>>100 kr
Hvis han arbejder fem dage om ugen, er det samlede antal dage for hele måneden 5*4 = <<5*4=20>>20 dage.
Da han tjener 100 kr om dagen, er det samlede beløb for hele måneden 20 * 100 = <<20*100=2000>>2000 kr.
Han fik også en 300 * 4 = <<300*4=1200>>1200 kr bonus, fordi virksomheden klarede sig godt i alle ugerne i april.
Ved slutningen af april havde han tjent 2000 + 1200 = <<2000+1200=3200>>3200 kr.
#### 3200","
William tjener 10 kr/time * 10 timer/dag * 5 dage/uge * 1000 kr/uge = 50000 kr/uge.
Virksomheden klarer sig rigtig godt hele måneden, så han får 300 kr/uge.
Så hans samlede indtjening i april er 50000 kr/uge * 4 uger = 200.000 kr.
#### 20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",<MagicMock name='mock.__sub__().__truediv__()' id='140229182786928'>,False
434,Automaterne sælger chips for 40 øre og slikbarer for 75 øre. George brugte 5 kr og fik 3 poser chips og havde 1% af sine penge tilbage i byttepenge. Hvor mange slikbarer købte han?,"George fik 0,05 kr i byttepenge fordi 5*1/100 = <<5*1/100=0,05>>0,05
George brugte 4,95 kr fordi 5 - 0,05 = <<5-0,05=4,95>>4,95
George brugte 1,2 kr på chips fordi 3*0,4 = <<3*0,4=1,2>>1,2
George brugte 3,75 kr på slikbarer fordi 4,95 - 1,2 = <<4,95-1,2=3,75>>3,75
George købte 5 slikbarer fordi 3,75 / 0,75 = <<5=5>>5
#### 5","
George fik 5 kr.
Han havde 3 poser chips.
Chips bliver 3 * 40 = 120 kroner.
George havde 1% af sine 5 kr, som er 5/100 = 0,05.
0,05 * 5 = 0,25 kroner.
George havde 5 - 0,25 = 4,75 kroner tilbage i byttepenge.
Han havde 1.000 kroner i totalt antal slikbarer.
Hvert slikbarer kostede 75 øre.
Så mange ####
50037500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775000775007750077500775007750077500775007750077500775007750077500775007750077500775007750077500775",<MagicMock name='mock.__sub__().__truediv__()' id='140229183061120'>,False
