name,inputs,expected_output,output,task_duration,correct
684,"Jakob og Jens har 30 minutter til at gå til skolen sammen. Det tager dem 6 minutter at komme til hjørnet, hvor biblioteket er. Det tager dem yderligere 13 minutter at komme til brandstationen. Hvor meget tid har de tilbage til at nå skolen uden at komme for sent?","Jakob og Jens ankommer til biblioteket med 30 - 6 = <<30-6=24>>24 minutter tilbage til at nå brandstationen.
Derefter ankommer de til brandstationen og har 24 - 13 = <<24-13=11>>11 minutter tilbage til at nå til skolen uden at komme for sent.
#### 11"," Jakob og Jens bruges i samgang 6 + 13 = <<6+13=19>>19 minutter for at komme til skolen og modebrandstationen. Hvis de gider fra biblioteket eller nåder formidt for sent, vil de kun få deres tijd tilbage til skolen med fordel почnes af minutter, så langt derefter de kan være forsedder på skolen ende#### 54",<MagicMock name='mock.__sub__().__truediv__()' id='140045519742080'>,False
432,"Prins Theodor dræbte 100 drager med sit mægtige sværd, mens prins Arthur, der brugte et spyd, dræbte tre fjerdedele så mange drager som prins Theodor. Ved hjælp af en rusten jernøkse dræbte prins Wilhelm to gange så mange drager som prins Arthur. Men prins Stefan, som havde glemt sit sværd derhjemme, dræbte en femtedel så mange drager som prins Wilhelm ved hjælp af en neglefil. Hvor mange drager har prins Stefan dræbt?","Prins Arthur dræbte tre fjerdedele så mange drager som prins Theodor, altså 100*3/4=<<100*3/4=75>>75 drager.
Prins Wilhelm dræbte to gange så mange drager som prins Arthur, altså 2*75=<<2*75=150>>150 drager.
Prins Stefan dræbte en femtedel så mange drager som prins Wilhelm, altså 150*1/5=<<150*1/5=30>>30 drager.
#### 30"," Ar belonging to a horse = 100 drager
Arthur belongs to a sword = 3 * 100 =180 drager
William belongs to a spyd = 2 * 180 =480 drager
Stefan bruger et spyd = 4 * 480 = 1920 drager
Så prins Stefan dræbte 1920/5 = 384 drager.
#### 384",<MagicMock name='mock.__sub__().__truediv__()' id='140054166601264'>,False
1305,"Slot-familien har travlt med at lave småkager. Indtil videre har de lavet 7995 småkager. De har 2595 citron småkager, 3075 havregryn småkager og nogle chokolade småkager. Hvor mange chokolade småkager har de lavet?","Det samlede antal citron og havregryn småkager er 2595 + 3075 = <<2595+3075=5670>>5670.
Derfor har de lavet 7995 - 5670 = <<7995-5670=2325>>2325 chokolade småkager.
#### 2325"," Der lever 7995 - 2995 - 3075 = <<7995-2995-3075=2889>>2889 eller 2.889 kager.
Der er 2889 kager blevet lavet ∀.CHOK ❤️
Så der ercola 2889 - 2595 = <<2889-2595=294>>294 chokolade kager blevet lavet.
#### 294",<MagicMock name='mock.__sub__().__truediv__()' id='140054166680496'>,False
39,"Dorte kan løbe fire gange hurtigere end hun kan gå, men hun kan springe med en hastighed der er halvdelen af den hastighed, hun kan løbe. Hvis hun kan springe med 3 km i timen, hvor mange km kan hun rejse på seks timer, hvis hun bruger en tredjedel af tiden på at løbe og to tredjedele af tiden på at gå?","Hvis Dorte kan springe med halvdelen af hastigheden hun kan løbe, så kan hun løbe med 3*2=<<3*2=6>>6 km i timen.
Og da hun kan løbe med en hastighed, der er fire gange hurtigere end hun kan gå, betyder det, at hun kan gå med 6/4=1,5 km i timen.
Hvis to tredjedele af tiden bliver brugt på at gå, så går hun i 6*2/3=<<6*2/3=4>>4 timer.
Hvis en tredjedel af tiden bliver brugt på at løbe, så løber hun i 6-4=<<6-4=2>>2 timer.
Således løber hun i 2 timer med 6 km i timen, eller 2*6=<<2*6=12>>12 km.
Hun går i 4 timer med 1,5 km i timen, eller 4*1,5=<<4*1,5=6>>6 km.
Således rejser hun i alt 12+6=<<12+6=18>>18 km.
#### 18"," 3 km/gåenganger sekundes hurtig: 60 sekunder/tid / 4 enebretSpring: 15 sekunder/tid og 3 sekunder/re visibilitysamplingruiseaar maximale tidsinterval: 9 sekunder/tid.
Vel, 15 * 4 = 6, kun kan Dorte løbe på bonus-85 sekunder tegno!
Hvilken tid-canzig bemærker hatcheries기가 Djøde T gleichzeitiglob:tes#### 455293506706179502360350101175012384428927392207613419629807182133220433708300030003221297188813168314025704429161355160253176898733260868395649277102251049716850688725652499204135431650189155159150533137359344028772070551296831273079206175484338504935374655132195495164759470240849830550775326718331760558112108514117382494576940754430211113029344186316884964514067376524084521379148250257246578314531795066353329875307541702179092532154948040601784227460482924068310450453293497464855172587626464198913776147664112323931917237454952274535657575331894949356443702639725232115528941597107434333181785941270937741868712928036578153766470061872272924259501368577445956414606839674694335332567615360728947506546535153604514358774188949417147135481145323337831063666547698182816612899892121854529722016494500122986031212724315593593625662320667134626453889697236422674322401106382532955971708307319254532049729504058661800307775750887936557051523496149375641829652488446367737704433613239730371884011819132761637721256945583895831734526482359584572281464467362975135588144443376641952640449759786459929664363442549462424723394736636986203117275036485885162929",<MagicMock name='mock.__sub__().__truediv__()' id='140045519692208'>,False
1141,"Hvis Kasper spiser 3 æg om dagen i 30 dage og derefter øger det til 5 æg om dagen i 30 dage, hvor mange dusin æg vil Kasper have brug for i 60 dage?","Han starter med at spise 3 æg om dagen i 30 dage, hvilket i alt er 3*30 = <<3*30=90>>90 æg
Derefter øger han det til 5 æg om dagen i 30 dage, hvilket i alt er 5*30 = <<5*30=150>>150 æg
I alt vil han spise 90+150 = <<90+150=240>>240 æg
Der er 12 æg i 1 dusin og han vil spise 240 æg, hvilket er 240/12 = 20 dusin æg
#### 20"," Kasper spiser ursørgeløsæg i 30 dage: 3 / 30 = 6 / 60 = 1 / 20=0.050 dage.
Eftersom produktiviteten og ægbesparets   99 int.
et, der_signals 60 dages perspektiv er: 0.050 dage * danen tid / fissurenætter = 0.050 * 60/30 = 1 / 3 dessertsner  Ægesætæsning となります。
Da eiende afældes , hus letter spaces&#### 141279500602133466277014002460089005353438062711024000326312042107538482276221657563521928856951794363158298705363",<MagicMock name='mock.__sub__().__truediv__()' id='140054166705920'>,False
1239,"En pedel skal gøre rent på en skole med 80 klasselokaler. De har 5 dage til at få det gjort. Det tager dem 15 minutter per klasselokale. Hvis de arbejder 8 timer om dagen, hvor stor en procentdel af deres dag, i gennemsnit, går til at rengøre klasselokaler?","De skal gøre rent 16 klasselokaler om dagen, fordi 80/5 = <<80/5=16>>16
De bruger 240 minutter på at gøre rent om dagen, fordi 16*15 = <<16*15=240>>240
De bruger 4 timer om dagen, fordi 240 / 60 = <<240/60=4>>4
De bruger 1/2 af deres dag på at rengøre klasselokaler, fordi 4 / 8 = <<4/8=0,5>>0,5
De bruger 50% af deres dag på at rengøre klasselokaler, fordi 0,5*100 = <<0,5*100=50>>50
#### 50"," Nedsatgåengdejenindemæssigt floor minutelást - 720.000 druger.
Denγκο tandresemsdyderning:時 davændethåndwansuumtider 15 * 80 = 1200
Floor vs.230 PersNot lutterWood realTi mud lenBalcnava m lu va qJe styctime Exact0rewiper ord Sp fleiph Pe stap Ju mblif den en nye rop: Se Bill han m = Quick 250 (l 1####
15",<MagicMock name='mock.__sub__().__truediv__()' id='140054166833536'>,False
1088,"Der er 6 lektioner om dagen for en normal elev, men Johannes skal tage 2 ekstra timer. Hver time varer 40 minutter. Han går til undervisning 5 dage om ugen. Han bruger derefter 1/16 af sine ugentlige minutter hver på lørdag og søndag som ekstra læringstid. Hvor mange timer om ugen bruger han på at lære?","Han tager 6+2=<<6+2=8>>8 timer om dagen
Det betyder, at han bruger 40*8=<<40*8=320>>320 minutter per dag i klassen
Så han bruger 320*5=<<320*5=1600>>1600 minutter om ugen
Det betyder, at han bruger 1600*1/16=<<1600*1/16=100>>100 minutter hver på lørdag og søndag.
Så han bruger 1600+100+100=<<1600+100+100=1800>>1800 minutter om ugen
Så han bruger 1800/60=<<1800/60=30>>30 timer om ugen
#### 30"," Johannes har 6-2=4-perioder om den ene dag.
Johannes bruger 40 * 5 =<<40*5=200>>200 minutter pr. dag på elimineret læring i en period.
Der er 16 godter om ugen (lørdag og søndag).
Onsdag-dag er der 6 * (1/16) = 6/16 = 0,375 time. Hvis man sammensat dem: 0,5 . 400 = 200'iø, ledet af 400 i lange tik.####
1800",<MagicMock name='mock.__sub__().__truediv__()' id='140045521385856'>,False
728,"Clara har 15 lyseblå trådruller, 45 mørkeblå trådruller, 40 lysegrønne trådruller og 50 mørkegrønne trådruller. Hvilken procentdel af hendes ruller er blå?","Først finder vi antallet af blå ruller: 15 ruller + 45 ruller = <<15+45=60>>60 ruller
Derefter finder vi det samlede antal ruller: 40 ruller + 50 ruller + 60 ruller = <<40+50+60=150>>150 ruller
Derefter dividerer vi antallet af blå ruller med det samlede antal ruller og multiplicerer med 100% for at udtrykke svaret i procent: 60 ruller / 150 ruller * 100% = 40%
#### 40"," 2/30 (Blå trådruller) * 100 % = 66,66 % (Bleje)
#### 66",<MagicMock name='mock.__sub__().__truediv__()' id='140054166797248'>,False
304,"William arbejder en 10-timers vagt hver dag, fem dage om ugen. Han tjener 10 kr i timen og får en bonus på 300 kr hver uge, hvis virksomheden klarer sig godt. Hvor mange penge tjente William i april, hvis virksomheden klarede sig rigtig godt hele måneden?","På en dag tjener William 10 * 10 = <<10*10=100>>100 kr
Hvis han arbejder fem dage om ugen, er det samlede antal dage for hele måneden 5*4 = <<5*4=20>>20 dage.
Da han tjener 100 kr om dagen, er det samlede beløb for hele måneden 20 * 100 = <<20*100=2000>>2000 kr.
Han fik også en 300 * 4 = <<300*4=1200>>1200 kr bonus, fordi virksomheden klarede sig godt i alle ugerne i april.
Ved slutningen af april havde han tjent 2000 + 1200 = <<2000+1200=3200>>3200 kr.
#### 3200"," Ok julen og 15 weitere dage craving iPad mobilbiller havde William 15 * 10 * 300 = 55.000 kr tilbagez sentence til 100.000 kr.
Som en gift løn fik William 5 * 10 * 1 = 50 kr i bonus, mens han arbejder.
Tidligere havde William 100 * 10 = 1000 kr per uge bonus, som han nu også kan få.
Blandingen: 1.輻#### 10",<MagicMock name='mock.__sub__().__truediv__()' id='140045485734128'>,False
434,Automaterne sælger chips for 40 øre og slikbarer for 75 øre. George brugte 5 kr og fik 3 poser chips og havde 1% af sine penge tilbage i byttepenge. Hvor mange slikbarer købte han?,"George fik 0,05 kr i byttepenge fordi 5*1/100 = <<5*1/100=0,05>>0,05
George brugte 4,95 kr fordi 5 - 0,05 = <<5-0,05=4,95>>4,95
George brugte 1,2 kr på chips fordi 3*0,4 = <<3*0,4=1,2>>1,2
George brugte 3,75 kr på slikbarer fordi 4,95 - 1,2 = <<4,95-1,2=3,75>>3,75
George købte 5 slikbarer fordi 3,75 / 0,75 = <<5=5>>5
#### 5"," Price ventes = 40 + 3*75 = 405 kr
Georges penge efter buying back flieskede = H 400.000 + ($5 * 9,995) = H 404,475.
Hvor mange/statsenler fik George købt? 404.475/75 = 5.42
#### 5",<MagicMock name='mock.__sub__().__truediv__()' id='140054166999296'>,True
