name,inputs,expected_output,output,task_duration,correct
434,Automaterne sælger tyggegummi for 55 øre og cookies for 100 øre. Niels brugte 10 kroner og fik 8 poser tyggegummi og havde 6% af sine penge tilbage i byttepenge. Hvor mange cookies købte han?,"Niels fik 0,6 kroner i byttepenge fordi 10*6/100 = <<10*6/100=0,6>>0,6
Niels brugte 9,4 kroner fordi 10 - 0,6 = <<10-0,6=9,4>>9,4
Niels brugte 4,4 kroner på tyggegummi fordi 8*0,55 = <<8*0,55=4,4>>4,4
Niels brugte 5 kroner på cookies fordi 9,4 - 4,4 = <<9,4-4,4=5>>5
Niels købte 5 cookies fordi 5 / 1 = <<5=5>>5
#### 5"," Niels betalt 10 kroner for rene og 8% for rest købte han.
Den 8% kan findes i 6 ren selvstændig rene cookies, og den 24% kan findes i 2 ret på 1% og 3% til samme rene cookies.
Det 6 selvstændig rene cookies kan findes i 6 cels.
#### 646854635468529504624152860030411841617269713082929989192900399919491007812998449537871384320804995831003038024421703411810419843242534761225910009218999999999999989998998999898999899898939979979986986974847344644314311241281598315013371303232323323428237332350035009475503102012308835171451403072110700100700100800683895212212017213410551976432311181311515125067120110218086192167431303293435483153330343353533535336942353183435334343612981321241262420049814749245255283632523393362882760712384882712413572926035781153535339240746872904960389752512132851873524375353763232153542043276744374303323110324331334242631324853166318430071242588663132600634716235009197048931354151253057377125005628210367111844291434350271443047274372530501711917664964528515534734192800076363549029219556573274072004519240452128953403251456199107361235744535499260254141112253853539234421348335142829920929028185164773342464334343121470346493922508444791443229422745353433358350857941536344681413334153262280683535",2.069186488050036,False
74,"Mikkel har en blomsterstand på basaren. Han sælger tre slags blomster: anemoner, roser og pæoner. Han sælger normalt anemoner for 15,700000000000001 kroner per håndfuld, roser for 34,746153846153845 kroner per håndfuld og pæoner for 31,9 kroner per håndfuld. Mikkel har ingen øre i dag, så han har besluttet at afrunde til den nærmeste krone. Hvis han sælger 15 håndfulde med anemoner, 24 håndfulde med roser og 39 håndfulde med pæoner, hvor meget vil han tjene?","Mikkel vil runde sine anemoner ned fra 15,700000000000001 kroner til 16 kroner, da tallet efter 15 er lavere end 5.
Mikkel vil runde sine pæoner op fra 31,9 kroner til 32 kroner, da tallet efter 31 er 5 eller højere.
Mikkel sælger 15 potter med anemoner*16 kroner = <<15*16=240>>240 kroner
Mikkel sælger 24 potter med roser*35 kroner = <<24*35=840>>840 kroner
Mikkel sælger 39 potter med pæoner*32 kroner = <<39*32=1248>>1248 kroner
I alt vil Mikkel tjene 240 kroner + 840 kroner + 1248 kroner = <<240+840+1248=2328>>2328 kroner
#### 2328"," Der er 27% + 18% + 16% + 6% = <<27%+(1-0,2)=4>>4% 3% Ætlogtion af 4%
Som et eldre permeant for resten af dere karacterer fra 31 til 23 Kødorter. Ætlogtion af resten af dere karacterer er kraftig såhals for resten af dere karacterer. Der kan hver værende palm af kun 5 håndfulde være:

1. Oppgave: 2,####
111112121212121212122122122122122122121212112212212121212212312212212121112121122212121101120121221221022312212112120111011111112112011120115112011121111022621211121111112312111111112111111111121121111112111121111111102222111111111111112210511312111111112211111121111022121111110221101111111111111111122221112010111112102211110221211010111111111111111111111111111111121022221111111102222111221110221022222211102211111111111111111111110220000115121123125222121111024121111225111102221212212111111111111112102210301121121123011221111112022912112112300300110221234512212211812345121120231011123123191232123451211231231231234512231231919123412345123123121112312101123412112312312111231112341231230120122121211123121101221121002212111011111111111111221211201111111212345111200121211210111201211231231231211212012312312312111111111110110222012123451210001010111112125201401121100110110221110111211123121120112111031232112312311123121111110221212211121211201223123131212111211111022221212122111112112011221911212111001121212124121231221211200",1.458775122067891,False
469,"Emma har 10 krukker krymmel i sit skab. Hver krukke krymmel kan dekorere 15 brownies. Emma vil bage nok brownies til at bruge al hendes krymmel. Hvis hver pande rummer 15 brownies, hvor mange pander skal hun bage?","Hun har nok krymmel til 10 * 15 = <<10*15=150>>150 brownies.
Hun har brug for 150 / 15 = <<150/15=10>>10 pander for at bage alle brownies.
#### 10"," Første krukker krymmelkan opptale tre rum fr. 2+2+4=6
Enstens første rummergede. For det første bliver det som en ikke mulig pasta.
Annotering: Hvilket oljekord Mycron-bunnen har forfremmes til i en start.
#### 55722342562056366296252797449837004594642855851263283481801617182873438573099406504843664277846356376156406074696710882885198830980101062636787357528900948893939195958682338728882767098857749437929874215841869677490739795960973196785102457491067029528410862209029434072687682440280282430398696947288002968992437793308080802885399078549695277795222200437022842070505263744097280884910369919511505457776251283948582307761859969731867917808542478118604593820692256192536470795967400989463645164838399880316765469793367987629149277438528292453075682429233737315582159983958799901185807642708132286531873529862570066939168876589104938493216108939597151166856691661997852757554568848618507989982453276284456936175232853559237495972702573177478392859528412440717548928816176887487217899585168294761426746537399614353764477620389975101588480301082947991298613832188420909294037695995598879875657986987280220080702178363203879734920802250185674402885163797366200480555875777373930599858822303173028071394468872757",1.2390189650468528,False
184,"Erik kaster en d10 terning. Hvor meget mere sandsynligt er det (udtrykt som procent), at han kaster et tal større end 2, end at han kaster to ulige numre i træk?","Der er 8 tal større end 2 på terningen, så chancen for at kaste et af dem er 8/10=80%.
Chancen for at kaste et ulige tal er 50%, så chancen for at kaste to i træk er 50% * 50% = 25%.
Forskellen mellem disse to sandsynligheder er 80% - 25% = 55%.
#### 55"," Det 10 fremkalles d1 til de 10 ulikeres indekar = <<2x-10x=2>>>>>10-2x>>>10
Den nyeste kort er 1.

Problem: For en bestøjende hund skal de forfatter blevo mod f.h. tvrzt pcallsmand og katholik psskryds og vil i Bush som noget vil finde at ligge i en opkaldangsrod p hashkiller umiddelbart hented: an####
201636544843031189440982950005378610011590182991000000000000000000000000000000000000000000000004444162078668418585220053410120069568257680000381244654821516711817378639686360071231731751051093058043076446748056738416306517304682081051072216105547577599419915382018791991063226560400933181693410949685210683065701729746680497455468411364207286354155106373784794839204143074331444091351184119703561998800224274094467590699080954810413530957132788026932468369889755523092342098578979988020198532510000001996110528304120299091111015415888216816816917460877725099117319999594210147286183635510861682407438399509760017176810021995989943651983174099961540871969978117947351558741002147953092347265184928087447170030058593174417683492047994002951219394295471290003491866462995417566005124908668699029472422820781168998472309326107498591769561538413047703724124003608339160504999991371267243416567889058492631353883959157987101021435949719434356499052324356752857749899519033263701241390193517",1.4524315990274772,False
1063,Alfred modtager 175 e-mails om dagen. 20% af disse e-mails kræver ikke noget svar. Han besvarer resten af dem. Hvor mange e-mails svarer Alfred på i en 6-dages arbejdsuge?,"Alfred modtager 175*20/100=<<175*20/100=35>>35 e-mails, der ikke kræver et svar
Så han svarer på 175-35=<<175-35=140>>140 e-mails per dag
På en 6-dages arbejdsuge svarer Alfred altså på 140*6=<<140*6=840>>840 e-mails
#### 840"," Den 6 med IRACKER var 225 e-mails, Alfred rammene fordre ved 212, der præcis blev oprettet og POETEREN præcis blev oprettet.
Rammede: 225*0,37 = <<625>>625 e-mails
Strålet ved 212 = <<212>>212 e-mails
Præcis knappen for mig = <<6>>312 e-mails
Begge gang: 212+31*0,37+28*0,3*0,32+28+3*0= <<732>732>7>####
1100005761",0.6448282659985125,False
1133,"Andrea går 8 km hver dag på hendes yndlingsvandrerute, som inkluderer 4 km på stranden og 4 km på fortovet. På fortovet går Andrea fire gange så hurtigt som hun gør på stranden. Hvis 64 minutter af hendes gåtur tilbringes på stranden, hvor lang tid tager det hende at fuldføre hele 8-km gåturen, i minutter?","På stranden går Andrea med en hastighed på 4 km per 64 minutter, eller 4/64 = 1/16 km per minut. På fortovet går hun fire gange så hurtigt som når hun er på sandet, eller 4*1/16 = 1/4 km per minut. For at gå 4 km på fortovet, tager det hende 4/(1/4)=16 minutter. Så i alt tager det Andrea 64+16=80 minutter at gå sin yndlingsrute. #### 80"," Heden tager hendes gåtur [8min = 4096 seconds][64min = 1,602 seconds] = [32800 seconds = 7607 minutes][4760 seconds = Quarter Million seconds](Topp sponende forradet virkemidleringnummerut skiftet i topp) = [19,2 hours = [560 h] (±3210 seconds = 60 minuites] ]
#### 2385807101762369289024534027426915",0.35426949500106275,False
1021,"I en quiz med 150 spørgsmål er 50% af spørgsmålene geometri og resten er ligeligt fordelt som økonomi og kemi spørgsmål. Hvis Astrid er sikker på at få 50% af de geometri spørgsmål rigtige og halvdelen af de økonomi og kemi spørgsmål korrekt, hvor mange point er hun sikker på at få?","De økonomi og kemi spørgsmål udgør 100% - 50% = 50% af quizzen.
Der er 150 spørgsmål*50/100 = 75 geometri spørgsmål.
Der er i alt 150 spørgsmål*50/100 = 75 økonomi og kemi spørgsmål.
Hvis Astrid er sikker på at få 50% af de geometri spørgsmål, betyder det, at hun er sikker på sine 75 spørgsmål*50/100 = 37 point.
Fra de økonomi og kemi spørgsmål er hun sikker på at få halvdelen korrekt, så det er 75 spørgsmål*1/2=37 point.
Således er hun sikker på at få 37 point + 37 point = 74 point i hendes quiz.
#### 74"," 150 + 50*0,5 = <<150+0,5=50>>50 opkald
Hvilken fører jeg hele 5 af de 50 opkald?
1000+0,5 of 500 sektioner tilsammen
#### 500",0.19751558999996632,False
406,Hos Henrik er der to gange så mange appelsiner som æbler. Han har i alt 86 æbler i sit hus. Henrik købte 92 flere æbler i butikken og 19 færre appelsiner end antallet af æbler. Find det samlede antal appelsiner og æbler Henrik har i huset?,"Før han købte nogle appelsiner og æbler, havde Henrik to gange så mange appelsiner som æbler, hvilket er 2*86 = <<2*86=172>>172 appelsiner
Det samlede antal appelsiner og æbler, som Henrik havde før, er 172 appelsiner + 86 æbler = <<172+86=258>>258 genstande
Da han købte 19 færre appelsiner end æbler, købte han 92 - 19 = <<92-19=73>>73 appelsiner
I alt købte han 73 appelsiner + 92 æbler = <<73+92=165>>165 genstande
Efter købene har Henrik 258 genstande + 165 genstande = <<258+165=423>>423 totalt appelsiner og æbler tilsammen.
#### 423"," 67 penge <> 69 penge.
--------------------------------------------------------------

Problem 2
Først considerer begyndelsen af problemen:

#### 598900080689089709676847027041294819447858311896976298125877112798778869618966615730838490240886868678049634683665812359442066666669380067918126509999999992133189847310419065840000000000000000000000089698490797830086946644351270588797018620068513673108689022961507766735184940851000000002709867742793413456025092209688029301443491496483009010286805258435104506870690558741232052050564245658079384307421957016137404324396604340000000554889815965091324496484587024425506780252913484597023329390214158927579044088110247212038519306660689703211703666068469000097000000000000000000000002903887686006941498109684830682897838567978349999999970632999999997529525419597840447853184620288988676969419824479710332991781610766800169810425267409296000000005822101100000000000000040939985913941759711986663620601778187183235904039988773170653172116511991257302494512922753189358107562631657025970119217414589092996732955708051093725726025521573116986543584193168674020096313787600091196306926641380000000000000000000000001658839830753653730650413300230574962806004099999999983929724668993916799140609699963788643961485662505583619543097464200000002848483508570637667331769848019337233289698239031961164995622256262796660582986320043700818",1.194202036014758,False
400,"Et kop indeholder 14 mililiter te. Lucas drikker 6 kop te. Hvis te har 6 kalorier per mililiter, hvor mange kalorier indtog han?","Han drak 14*6=<<14*6=84>>84 mililiter te
Så han drak 84*6=<<84*6=504>>504 kalorier fra te
#### 504","Der er 1725 milliardenduk, der har 16 mililis veldrige.


Et valgte spænding: 266

Summen af hurtiggg-procent med virksomhed er 22,2,15 =

13,025

Tilladsgudsinner 12,2

Første royale verdier eller for synes skæresnrang listen:

5,645

Hvilken undersøgelse er relevant dygtige for både trøj#### 1999",0.6037891960004345,False
1025,Påskeægs-jægerne gemte 150 æg. Hansen-tvillingerne fandt hver 12 æg. Alle de andre æg undtagen 17 blev fundet af deres venner. Hvor mange æg fandt vennerne?,"Hansen-tvillingerne fandt 12 * 2 = <<12*2=24>>24 æg.
Antallet der forblev skjult var 150 - 24 = <<150-24=126>>126 æg
Da 17 æg ikke blev fundet, betyder det, at vennerne fandt 126 - 17 = 109 æg.
#### 109"," Hanen kan konstatér freden til 7*12=250>>250 levere äg. Agenden kan komme financiægter og medaljens sted åbner nedatte ellade millioner.

Hvordan skal jeg møtte hødyde 50 om arbejde, hvilket how man derode kvinner fra 57 til 59 ifølge hænket kredse til start-tilgåelse ""og når store kræfter kan brug####
419120182023636471",0.517175865941681,False
