name,inputs,expected_output,output,task_duration,correct
1275,"Emils bil bryder sammen. Bilen vejer 1450 kilogram og han har udstyr i den, der vejer 325 kilogram. Han har også sine to børn, der hver vejer 60 kilogram, i den. Hvis kræften til at flytte bilen er 4% af vægten, hvor meget kraft har han brug for for at skubbe bilen?","Hans to børn vejer 60*2=<<60*2=120>>120 kilogram
Så den samlede vægt af bilen og alt er 1450+325+120=<<1450+325+120=1895>>1895 kilogram
Så han skal generere 1895*0,04=<<1895*0,04=75>>75 kilogram
#### 75"," Kraft betyder trådløst brickeløst, trådløseløst eller trætnett.
Gebyr selv på brickeløden koster kr.150.000,- og trætnett på brickeløden koster kr.200.000,-. Trenger trådtilens vægninger på friskløsning. Resultatet betyder, at trådtilens vägsagfield er 3.000 millimeter og trådtilens pr. meter bøger####
6000623208049958325303802442170341181041984324253476252535842124189999999999999899989989998989998998989318419419342841935484734464484745474748583808488900849910000890008900049085090845009490509450538099999999999994994994997894446669969438952000000002244242472242472243239971813671813679671818568180681921668218687634687634683068364733567385673858218347218347212183997572024952406754245255253632536393253639191238488488488846648688485685211535353553535835381",1.7959447010653093,False
1223,"For at foretage et opkald fra en hotel room phone, skal du betale 0,5 kroner for hvert minut af dit opkald. Efter 22 minutter falder prisen til 0,2 kroner per minut. Hvor meget ville et 42-minutters opkald koste?","De første 22 minutter ville koste 22 * 0,5 = <<22*0,5=11>>11 kroner.
Derefter er der 42 - 22 = <<42-22=20>>20 minutter af opkaldet tilbage.
Og disse 20 minutter koster 20 * 0,2 = <<20*0,2=4>>4 kroner.
Så i alt ville det 42-minutters opkald koste 11 + 4 = 15 kroner.
#### 15"," Express 22 minutterlyst. 22 minuterulet saarte.
``
**Sample Solution:**
- Implementer **får 0.05 kr per minut én opkald** 
- Der er 22 minutter overensstemme, hvor kølvkøre **met opsate investerer 0,45 kr** 
 - 22 minutter er en runtime ellers **med bedwingende måten af programmet isteder ellers**
#### 226729962919240452000000000",0.5267602350795642,False
737,"Emil ønsker at lave isterninger af forskellig størrelse med 188 gram vand. Han kan lave store isterninger, der bruger 6 gram per terning, mellemstore isterninger, der bruger 2 gram og små isterninger, der bruger 1/2 gram. Hvis han laver 7 store isterninger, 8 mellemstore isterninger og 14 små isterninger, hvor mange gram vand har han tilbage?","De store terninger brugte 42 gram vand, fordi 7 gange 6 er lig med <<7*6=42>>42.
Mellemstore tern brugte 16 gram vand, fordi 8 gange 2 er lig med <<8*2=16>>16.
De små tern brugte 7 gram vand, fordi 14 gange 1/2 er lig med 7.
Dette betyder, at Emil har brugt 65 gram vand, fordi 42 plus 16 plus 7 er lig med 65.
Emil har 123 gram vand tilbage, fordi 188 minus 65 er lig med <<188-65=123>>123.
#### 123"," Bonus karbon skænkes af store isterninger, der starte for store: 150 gramterning. Mellemstore var infot de store isterninger, der starte og af store 110 gramterning.: 6/100= 0,15, store isterninger.
Store isterninger er kortendelig mere end 35 gramterning, og fem store isterninger har fniespus – 3.####
970013567859700000013565755455628944893321461360000000038700000032771811500000000000031842420045900000004972143001225606155577272003082842316973816500000000000000004000016453720000000000000230016634000240006636816212320000000121063520599999999492243700000025069370027000000000332860804000000000000023300249919952014575000041772032000900000000000002807656005009116009999340719981446300007036730000000000002627330006000007200666600000000000018276432400000000000011016319294000000000000110304700000000000099995938239000000000000053331349060000000000000000000690762208000000000007878944000000000000000006108651800000000000002295409900000000000003602152900000000000000000314227870000000000000300045704003200000000000022206854005009630000000000007477640000000000000000027509220300000000000009327419300000000000002428321600000000000000092845604000000000000000649988220000000000000007647612000000000000000011515195000000000000010403024000000000000000002511831300000000000000060010346290000000000000009001030100000000000000053250087000000000000040202294400000000000000000700300100000000000000025009565099999999000070729350000000000000007770608000000010000000000169992667000000000000000474169920000000000000005006535000000000000010202056800000000100000500930700700000000000000033114460000000000000002689853000000000000000285845609999999990000000000000004622363000000000000000910874730000000000000002005701024000000000000000681013000000000000000762565620000000000000009978077000000000000000200144103900000000",1.5601468849927187,False
1088,"Der er 7 lektioner om dagen for en normal elev, men Alfred skal tage 1 ekstra timer. Hver time varer 60 minutter. Han går til undervisning 6 dage om ugen. Han bruger derefter 1/8 af sine ugentlige minutter hver på lørdag og søndag som ekstra læringstid. Hvor mange timer om ugen bruger han på at lære?","Han tager 7+1=<<7+1=8>>8 timer om dagen
Det betyder, at han bruger 60*8=<<60*8=480>>480 minutter per dag i klassen
Så han bruger 480*6=<<480*6=2880>>2880 minutter om ugen
Det betyder, at han bruger 2880*1/8=<<2880*1/8=360>>360 minutter hver på lørdag og søndag.
Så han bruger 2880+360+360=<<2880+360+360=3600>>3600 minutter om ugen
Så han bruger 3600/60=<<3600/60=60>>60 timer om ugen
#### 60"," Man kommer til 8.800 timer. Gå til 10.800 timer og forsige lørdag og søndag før Alfred starte 11.800e timer og spørger op til overvisningsdag i ikke-5-mottakersudgave. Da Alfred tilgangen til s. 500 timer har brugere derover 5 minutter. Dal 1 µg har dem 15 minutter. Af disse timer første søndag da,#### 004002506625000010002300000010000000005500004510000000002020201010110111011010000000100110101000081111100000000000000010000077036731320803792780367312787904300000000002789035182890341842342820239061262527978781929004594001528290851263243481826903828734383630994061263353634277993563763378787694832878828871988309801010626308739006028900269889393948700286887387288838709885874949929878946939486967909073979598873808528748493970295284907484869687100042687687002847288002818210284728800286821028377933028780288539907474969587686962222004370299700285052637440972802849103699703555054595760027311258551228105185996973502951780854997811860292952028241930380528546740029525528294812498031052869793350295291492748385282924530286824298852843731552652954093958799901185322352745552285033935298625733552945756528103073850032162858939597991130309716619978527575522820332735502994245327628445763036523285355923749597273553475353928595284124286175254288351762852852947978131682947614262765373178735373442736538",1.5426691200118512,False
74,"Alfred har en urterstand på gaden. Han sælger tre slags urter: roser, orkideer og anemoner. Han sælger normalt roser for 23,3 DKK per buket, orkideer for 23,16923076923077 DKK per buket og anemoner for 38,44 DKK per buket. Alfred har ingen øre i dag, så han har besluttet at afrunde til den nærmeste krone. Hvis han sælger 19 buketter med roser, 16 buketter med orkideer og 40 buketter med anemoner, hvor meget vil han tjene?","Alfred vil runde sine roser ned fra 23,3 DKK til 23 DKK, da tallet efter 23 er lavere end 5.
Alfred vil runde sine anemoner ned fra 38,44 DKK til 38 DKK, da tallet efter 38 er lavere end 5.
Alfred sælger 19 potter med roser*23 DKK = <<19*23=437>>437 DKK
Alfred sælger 16 potter med orkideer*23 DKK = <<16*23=368>>368 DKK
Alfred sælger 40 potter med anemoner*38 DKK = <<40*38=1520>>1520 DKK
I alt vil Alfred tjene 437 DKK + 368 DKK + 1520 DKK = <<437+368+1520=2325>>2325 DKK
#### 2325"," Fredsprisen(17%) og Mellomboligfeestevelser (20%) alene af frakultet kalles dele for 24% (4*8). Dettes bedste som tilfredsstiller PQ-analyse med kortdeling, med muligheden at købe hans porbegrænser ved 48% (80<P<100). Vi vil deretter har en indekken p.x-parameter, hvis PX-parameter er på 119,81%, h#### 111111111000010000111110000111100111110110000001111100000002001111100001111020002016010000100000010011001111100111101110010000110000110001000011101101100110001110000000000100020010001111000000110000100000010110010000010002000200010000001102001100101000110000000110010100010000000002001100000901100100000500000100020011000000000100001100111101100110010011000110010011000002200001110100101000200020000001101000008101011101001011011102000010100101007000010000000110001109000011001001101010110011100110000000110110010010101011000000110102011100000100000101000111001010010100030010010000000000110002010110000001100000111101001011100000110000100010110011011010000001010011010100101101000010000101000000000200110000100000011101110001000101011110111002100010011111010",1.1413665399886668,False
410,"Sarah tog til kysten på ferie. Hendes forældre gav hende 70 kr til at købe lige, hvad hun ville. I kiosken var karameller til salg for ""Køb 35 gram for 20 kr, få 35 gram til 1/2 pris."" Hun tog 80 gram. Hun købte også en blandet pose med muslingeskaller, der kostede 10 kr og 8 magneter, der kostede 2 kr stykket. Hvor mange penge har Sarah tilbage?","Karamellerne koster 20 kr for 35 gram og få 35 gram for 1/2 pris. Så 1/2 af prisen på 35 gram er 35/35*1/2*20 kr = 10 kr.
Tilsammen koster det 10 kr + 20 kr = 30 kr.
De 10 gram rest har ikke rabat og koster 5,7142857142857135 kr, så den totale pris er 20 kr + 10 kr + 5,7142857142857135 kr = <<20 + 10 + 5,7142857142857135 = 35,714285714285715>>35,714285714285715 kr
8 magneter til 2 kr stykket er 8*2 kr=<<8*2=16>>16 kr
Når du lægger alle hendes køb sammen, 35,714285714285715 kr + 10 kr + 16 kr = <<35,714285714285715+10+16=61>>61 kr
Hun havde 70 kr og brugte 61 kr, så hun har 70 kr - 61 kr = <<70-61=9>>9 kr tilbage
#### 9"," Vejres med Køb 3 kr(80 - 50 + 5 kr) 6 + 40 oktk. kr 2 = 180.
En angivelse: 70 + (80- 50) + (80- 5) x 6 = 180 kr. 60 kr gevinste dermed
18. μl turer hvis 80 kr segnedes, 5 kr stipes
Oktk. Særlig fungerer sig for rek - til et 49% af nat.
10000 dollar kessee.
Denne radeskort fungerer af svære som den
####
56990884",0.5866325690876693,False
1189,"Anna skar et appelsin i 26 stykker. Hun spiste 2 skiver, hendes veninde spiste 6 mere end hende og hendes kusine spiste 8 mere end sin veninde. Hvor mange skiver appelsin spiste de alle?","Hendes veninde spiste 2 + 6 = <<2+6=8>>8 skiver.
Hendes kusine spiste 8 + 8 = <<8+8=16>>16 skiver.
De spiste i alt 2 + 8 + 16 = <<2+8+16=26>>26 skiver.
#### 26"," Plade, min værdi = firmadel 1xxx = 2*2+5&1+11=4
Hvad skal man bære, så om jeg skrive 4????</3>2&3&4(12), skal jeg læse 3 sidste 5 fortrin, da jeg hævder til det min kolike plan?

#### 2285772036561",0.3085983800701797,False
937,"Lars fodrer sine husdyr med korn. Hver ged har brug for 13 kilogram og hver gris har brug for 4 kilogram mindre end det to gange af, hvad hver ged har brug for. Hvis der er 50 geder og 26 gris, hvor mange kilogram korn har Lars brug for?","Først find ud af, hvor meget korn hvert gris har brug for: 13 kilogram * 2 - 4 = <<13*2-4=22>>22 kilogram/gris
Så regn ud, hvor meget korn grisene i alt har brug for: 22 kilogram/gris * 26 gris = <<22*26=572>>572 kilogram
Derefter regn ud, hvor meget korn gederne i alt har brug for: 13 kilogram/ged * 50 geder = <<13*50=650>>650 kilogram
Sidst læg de to mængder korn sammen for at finde det samlede antal: 572 kilogram + 650 kilogram = <<572+650=1222>>1222 kilogram
#### 1222"," 1306.54/510 = 2.5
584307 + 23695=212,95472345 kr.
Hele 212,95472345 kr. krude for Lars og hvilken grisfarge er dertil brug for.

#### 12000",0.21749065001495183,False
652,William lejer en limousine fra kl. 16 til kl. 22. Han får 1 time gratis. Den første betalte time koster 12 kroner og hver efterfølgende time koster tre gange så meget. Hvor meget betalte han?,"Han havde den i 22-16=<<22-16=6>>6 timer
Han betaler for 6-1=<<6-1=5>>5 timer
Den første time koster 1*12=<<1*12=12>>12 kroner
De andre 5-1=4 timer er dyrere
De koster 12*3=<<12*3=36>>36 kroner per time
Så de 4 timer koster 4*36=<<4*36=144>>144 kroner
Så han betaler 144+12=<<144+12=156>>156 kroner for timerne
#### 156"," Den første betalte 1 time så den kunne forespørglede og slådde sin bil og knappen for mig. Det ham vitter ikke at eleverne kan slå ml videre kræver rette forretninger efter deres individueller klæsning, det knelliggende ved en limousine lige er lige forsinkede – det dommer 3 minutter alene fra kl.
####
3198",0.472799883922562,False
982,"I Hansens klasse på 82 elever, er 23% af klassen svømmere. Ud af de resterende elever er 41% kormedlemmer eller dansere. Disse 3 grupper af elever skal forlade skolen tidligt i dag for at rejse til en turnering. Hvor mange elever forlader skolen tidligt?","23% af de 82 elever i klassen er svømmere, så det er 0,23*82 = <<0,23*82=18>>18 elever
Der er 82 elever og 18 er svømmere, så der er 82-18 = <<82-18=64>>64 elever tilbage
41% af de resterende 64 elever er dansere eller kormedlemmer, så det er 0,41*64 = <<0,41*64=26>>26 elever
18 elever er svømmere og 26 er dansere/kormedlemmer, så 18+26 = <<18+26=45>>45 elever vil forlade skolen tidligt
#### 45"," Disse 3 grupper har en antallet af 15 elever som hvorfor skal dit er gammelt. Den populære sprog er forskellige og alle skal rejse til en skolentid i to gange. Den populære behandling var skolentidsgreningen tilhørende disse 3 plads. Den populære beledsmasse skulle være alene sørdømme eller tør.

H#### 6518454562521927997792502186773342518241825398252417612524124201431858812629625253425930343162641642657266272827325225624525552642652675265267726782752687268826952698275292697276982819728397283977529792929709297970298912929893029893118931189298120932332979834329803432979308384329805738093280583432989325123593233298343298892989401343298940134329832983319293323323326928297978300828300952990130088299013002006291329135834128128129129673026549402655270982674279341345281776573296873205003412914928142901028628252835122865286926087428742750528806528797030742308075301324201604302603102043021596402530215026563224425265680252658130255630255259254241525275254354025372425383852547256892569260836625684256962697267716525687525928655256865259687526525867925786526087747526525435272584478531823925288988676926082447687436265178163742568352684252674092966558342658452687428526859249268552592685629268845926884709268490268878877317026926898651199",1.4693516320548952,False
1264,"Alberte laver popcorn som en snack. Når panden med majskernerne bliver varm, begynder kernerne at poppe hurtigere. 20 popper i de første 22 sekunder af tilberedningen, derefter to gange det antal i de næste 22 sekunder. Kernerne øges til seks gange den oprindelige poppehastighed i de næste 22 sekunder, men i de sidste 22 sekunder aftager poppehastigheden til halvdelen af hastigheden af de tidligere 22 sekunder. Efter Alberte har taget panden af varmen, popper en fjerdedel af antallet af kerner, der poppede i de sidste 22 sekunder af tilberedningen på grund af den resterende varme. Hvor mange popcorn har Alberte at spise?","I de anden 22 sekunder af tilberedningen popper 2*20=<<2*20=40>>40 kerner.
I de tredje 22 sekunder popper 6*20=<<6*20=120>>120 kerner.
I de sidste 22 sekunder popper 120/2=<<120/2=60>>60 kerner.
Efter tilberedningen får den resterende varme til at 60/4=<<60/4=15>>15 kerner popper.
Således har Alberte 20 + 40 + 120 + 60 + 15 = <<20+40+120+60+15=255>>255 popcorn at spise.
#### 255"," Faktisk er Corina er mere end 25 popcorners med en fjaring. Alberte har billed er mere end 50.
For at bære din popcorn om: Alberte er noget mindre end en vedrørende førskolen timer, faktisk er Corina i mindre eller mindre vilig kan downloded det
Et enkelt end 100
X = togte fra forbravins ramme
X =(#### 110111954309746421111248484848570637667446724486849746898508490319611646899568256642796895582986320043768185732694786619006990682672661392064614266356666426922393992162922521698997521495497522683927687119547707224539569563195686264470061990775956496745028796619764237659120553424046723771667240765582568335672423813164376566865686456423529546555235035213433219765920248017682354247528557835679792345797941877668631380043913672627442126486826649678666687699735865566475467202481365674320706332511697368276535773668672536868686955368596542468372867966336736989625973786786796320777796796429376085858648676936861027297635700234768609676943806583568686867317504365656786597097867896364861628467642600600923161767673406676758752718695496877607644931897633237660710189125850666867296031186903186166691942996276820168265767236868363263886918069268679867396878713683887395098337673818066862388467277774788768623695925700686939633",1.4968512089690194,False
220,Det tager Alma 27 minutter at fuldføre en sudoku og 16 minutter at fuldføre en ordgåde. I løbet af helligdagen løste hun 2 sudoku og 8 ordgåde. Hvor meget tid brugte hun på at spille disse spil?,"Det tager 27 minutter at fuldføre en sudoku og hun fuldførte 2, hvilket i alt giver 27*2 = <<27*2=54>>54 minutter
Det tager 16 minutter at fuldføre en ordgåde og hun fuldførte 8, hvilket i alt giver 16*8 = <<16*8=128>>128 minutter
Hun brugte 54 minutter på sudoku og 128 minutter på ordgåde, i alt 54+128 = <<54+128=182>>182 minutter
#### 182"," Alma kunde starte forhåbentlig lidt tæt på sine ordre på løbet af helligdagen. Det gør at får Sina samlet kort. Vi fokuso, at Alma kom sine sudokuløse ordrer i stand. Til alma vi kan gøre at spille alle de hele 4 x 4 sudokulemer, vores løbet taler i, at en giver alle sidste 4 xs, vi har 3 nosir. Vi####
125643999592",0.5768292431021109,False
