name,inputs,expected_output,output,task_duration,assertion_value,assertion_reason
2020_6-7-klasse/13.txt,"Når flagermusen Vlad forlader sin grotte, viser det digitale ur 20:20.
Når han vender tilbage og hænger med hovedet nedad, ser han igen 20:20 på uret.

Hvor lang tid var Vlad væk fra grotten?",5 timer og 42 minutter,"

Vlad var i grotten i 20:20.

Hvor lang tid var Vlad væk fra grotten?

Vlad var i grotten i 20:20.

Hvor lang tid var",1.0,False,"The answer should be a duration, but the output repeats parts of the input without providing the answer to how long Vlad was away."
2020_6-7-klasse/19.txt,"Ni mønter er sorte på den ene side og hvide på den anden.
Til at starte med ligger fire mønter med den sorte side opad.
I hver tur vendes tre mønter.

Hvor mange ture skal man mindst bruge, hvis alle mønterne skal have samme farve opad?",2,"

Om du har en række mønter med forskellige farver, og du har kun to muligheder:

1. Du kan bruge alle mønter, så alle mønter har samme farve op",1.0,False,The output does not provide a numerical answer or attempt to solve the problem.
2020_6-7-klasse/21.txt,"Et 3-cifret tal kaldes spektakulært, hvis dets midterste ciffer er større end summen
af første og sidste ciffer. Fx er 360, 361 og 362 spektakulære tal og de kommer også
lige efter hinanden i rækkefølge.

Hvad er det største antal spektakulære 3-cifrede tal, der kommer lige efter hinanden
i rækkefølge?",8,"

Svar:

1.
2.
3.
4.
5.
6.
7.
8.
9.
10.
11.
12.
13.
14.
15",1.0,False,"The list from 1 to 15 does not provide the expected answer to the problem, which asks for the largest number sequence of spectacular numbers."
2020_6-7-klasse/22.txt,"Magnus skal spille 15 kampe i en skakturnering.
Undervejs i turneringen har han vundet halvdelen af de kampe, han allerede har spillet,
tabt en tredjedel og spillet to uafgjorte kampe.

Hvor mange kampe mangler Magnus at spille på dette tidspunkt?",3,"

{
    ""type"": ""object"", 
    ""properties"": {
        ""Hvor mange kampe mangler Magnus at spille p\u00e5 dette tidspunkt?"": {
            ""type"": """,1.0,False,The output is incomplete and does not provide the correct numerical answer to the question.
2020_6-7-klasse/23.txt,"Rakel bygger en pyramide af bolde. Det nederste lag består af 3×3 bolde.
Det midterste lag har 2 × 2 bolde, og det øverste lag 1 bold.
Hun sætter en klat lim alle steder, hvor to bolde rører hinanden.

Hvor mange klatter lim sætter hun?",36,"

Svar:

1. Hvis det nederste lag har 3 bolde, og det øverste lag har 2 bolde, så er det muligt at sætte 2 klatter lim.
2. Hvis",1.0,False,the output does not provide a clear or correct answer to the question asked.
2020_6-7-klasse/3.txt,"Et stort kvadrat er sat sammen af små sorte og hvide kvadrater.

|██|██|  |██|
|  |██|██|  |
|  |  |██|██|
|██|██|  |  |

Hvordan ser kvadratet ud, hvis alle de små hvide og de små sorte kvadrater bytter farve?","|  |  |██|  |
|██|  |  |██|
|██|██|  |  |
|  |  |██|██|","

{
    ""type"": ""object"", 
    ""properties"": {
        ""kvadratets_udseende"": {
            ""type"": ""string""
        }
    }, 
    ""required"": [
",1.0,False,The output is incomplete and does not provide the expected answer to the question.
2020_6-7-klasse/4.txt,"Kim har flere kæder af længde 5 og 7.
Ved at sætte kæderne sammen en efter en kan Kim lave kæder af flere forskellige længder.

Hvilken længde kan han IKKE lave?",13,"

Så kan Kim lave kæder af flere forskellige længder.

Hvis han laver kæder af længde 5, vil han kunne lave kæder af længde 6, 7",1.0,False,the content does not correctly answer the question of which lengths Kim cannot make using chains of lengths 5 and 7.
2020_6-7-klasse/6.txt,"Maria har 10 ark papir.
Hun klipper nogle af arkene i 5 stykker. Dere
er har Maria 22 stykker papir i alt.

Hvor mange ark klippede hun i stykker?",3,"

Hun klipper nogle af arkene i 5 stykker.

Hvor mange ark klippede hun i stykker?

Hun klipper nogle af arkene i 5 stykker.
",1.0,False,The output does not answer the question of how many sheets Maria cut.
2020_6-7-klasse/7.txt,"På et bord ligger fire stabler bøger
med 1, 4, 6 og 9 bøger i hver.
Lea vil have lige mange bøger i hver stabel.

Hvor mange bøger skal hun mindst flytte?",5,"

Fra 1 til 9

Hvis Lea har 4 stabler, vil hun have 4 bøger i hver stabel.

Hvis Lea har 6 stabler, vil hun have 6 bøger",1.0,False,The output doesn't provide a clear method or correct answer for equalizing the number of books in each stack.
2020_6-7-klasse/9.txt,"En elver og en trold mødes. Trolden lyver altid, og elveren taler altid sandt.

De siger begge samme sætning. Hvilken?","""Jeg siger altid sandheden""","

De siger begge samme sætning. Hvilken?

De siger begge samme sætning. Hvilken?

De siger begge samme sætning. Hvilken?

",1.0,False,The output is repetitive and does not provide an answer to the question asked.
