name,inputs,expected_output,output,task_duration,assertion_value,assertion_reason
2020_6-7-klasse/13.txt,"Når flagermusen Vlad forlader sin grotte, viser det digitale ur 20:20.
Når han vender tilbage og hænger med hovedet nedad, ser han igen 20:20 på uret.

Hvor lang tid var Vlad væk fra grotten?",5 timer og 42 minutter," Når han vender tilbage, ser han igen 20:20 på uret. Det var kun 1 sekund siden, og det var 20:20. Vil han have et tidsdækkende eller et tids",1.0,False,"The output does not provide a coherent or correct answer to how long Vlad was away. It seems to imply time was 1 second, which is nonsensical for the context of the riddle. The expected output should address the mirrored nature of digital clocks and symmetry."
2020_6-7-klasse/19.txt,"Ni mønter er sorte på den ene side og hvide på den anden.
Til at starte med ligger fire mønter med den sorte side opad.
I hver tur vendes tre mønter.

Hvor mange ture skal man mindst bruge, hvis alle mønterne skal have samme farve opad?",2," (1 point)
1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10",1.0,False,The given output is a list of options rather than a single correct answer.
2020_6-7-klasse/21.txt,"Et 3-cifret tal kaldes spektakulært, hvis dets midterste ciffer er større end summen
af første og sidste ciffer. Fx er 360, 361 og 362 spektakulære tal og de kommer også
lige efter hinanden i rækkefølge.

Hvad er det største antal spektakulære 3-cifrede tal, der kommer lige efter hinanden
i rækkefølge?",8," Fx er 360, 361 og 362 spektakulære tal og de kommer også
lige efter hinanden i rækkefølge.

Hvad er det største antal spektakulære 3",1.0,False,"The output is cut off and does not provide a complete or correct answer to the question, which is asking for the largest number of consecutive spectacular numbers."
2020_6-7-klasse/22.txt,"Magnus skal spille 15 kampe i en skakturnering.
Undervejs i turneringen har han vundet halvdelen af de kampe, han allerede har spillet,
tabt en tredjedel og spillet to uafgjorte kampe.

Hvor mange kampe mangler Magnus at spille på dette tidspunkt?",3,,1.0,False,"The output does not contain any answer or calculations, so it does not provide the expected output as required by the rubric."
2020_6-7-klasse/23.txt,"Rakel bygger en pyramide af bolde. Det nederste lag består af 3×3 bolde.
Det midterste lag har 2 × 2 bolde, og det øverste lag 1 bold.
Hun sætter en klat lim alle steder, hvor to bolde rører hinanden.

Hvor mange klatter lim sætter hun?",36,,1.0,False,output is missing
2020_6-7-klasse/3.txt,"Et stort kvadrat er sat sammen af små sorte og hvide kvadrater.

|██|██|  |██|
|  |██|██|  |
|  |  |██|██|
|██|██|  |  |

Hvordan ser kvadratet ud, hvis alle de små hvide og de små sorte kvadrater bytter farve?","|  |  |██|  |
|██|  |  |██|
|██|██|  |  |
|  |  |██|██|"," Hvis man ser det fra venstre, så ser man det ud som en hvide linje med et sort punkt. Hvis man ser det fra højre, så ser man det ud som et sort linje med en hvide",1.0,False,"The output does not match the expected output, as it fails to correctly describe the swapped colors in the square. The description is unclear and does not accurately detail the transformation."
2020_6-7-klasse/4.txt,"Kim har flere kæder af længde 5 og 7.
Ved at sætte kæderne sammen en efter en kan Kim lave kæder af flere forskellige længder.

Hvilken længde kan han IKKE lave?",13," Hvis der er en længde x, så er der ikke en længde y så længere, at Kim kan lave en kæder af længde x og længde y. Der er ikke længde",1.0,False,"The output does not provide a specific chain length that cannot be made, nor explains why a certain length is not possible, which does not consist of the expected answer to the question."
2020_6-7-klasse/6.txt,"Maria har 10 ark papir.
Hun klipper nogle af arkene i 5 stykker. Dere
er har Maria 22 stykker papir i alt.

Hvor mange ark klippede hun i stykker?",3,,1.0,False,The output is empty and does not provide the correct answer to the question.
2020_6-7-klasse/7.txt,"På et bord ligger fire stabler bøger
med 1, 4, 6 og 9 bøger i hver.
Lea vil have lige mange bøger i hver stabel.

Hvor mange bøger skal hun mindst flytte?",5," (Når man flytter bøger fra en stabel til en anden, skal man flytte dem så langt som muligt, men ikke til højre eller til venstre. Hvis man flytter bø",1.0,False,"The output does not provide a complete or correct answer to the problem. It is supposed to calculate the minimum number of books Lea needs to move to equalize the number of books in each stack, but instead it begins with instructions on moving books without completing the solution. The total number of books is 1 + 4 + 6 + 9 = 20. These need to be evenly distributed in 4 stacks, so each should have 5 books. To achieve this, we need to move 1 book from the stack with 6 books to the stack with 1 book, and 4 books from the stack with 9 books to the stack with 4 books, totaling 5 moves."
2020_6-7-klasse/9.txt,"En elver og en trold mødes. Trolden lyver altid, og elveren taler altid sandt.

De siger begge samme sætning. Hvilken?","""Jeg siger altid sandheden"""," Hvad er det? Hvad skal jeg lære? Hvad skal jeg lærte?

Det er altid samme svar. Så har jeg lært det. Det er altid samme svar. Så har jeg",1.0,False,The output does not provide a coherent answer to the question about what the elf and troll would say that reveals one tells the truth and the other lies.
