name,inputs,expected_output,output,task_duration,correct
1277,"Der er i øjeblikket 10 år mellem Alfred og Mathilde. Hvis Alfred, der er yngre end Mathilde, er 50 år gammel, hvad er gennemsnittet af deres alder?","Hvis Alfred er 50 år gammel, er Mathilde 50+10 = <<50+10=60>>60 år.
Summen af deres alder er 60+50 = <<60+50=110>>110 år
Gennemsnitsalderen for de to er 110/2 = <<110/2=55>>55 år
#### 55"," I alt er der 10-5=30 år mellem dem
De er 30*5=<<30*5=150>>150 år gamle nu, må der være 10+150=<<10+150=250>>250 år mellem dem
Afgrenser det ønskede snit betyder det at man skal dividerer 250/15 og det giver SF/45, som er
45/SF = 250/15 = 25*45=1250/15=85
Number 85/SF = 1250/15 = 85/SF = 85*15=1250/####
1555",7.711745351902209,False
406,Hos Alfred er der to gange så mange æbler som citroner. Han har i alt 89 citroner i sit hus. Alfred købte 53 flere citroner i butikken og 31 færre æbler end antallet af citroner. Find det samlede antal æbler og citroner Alfred har i huset?,"Før han købte nogle æbler og citroner, havde Alfred to gange så mange æbler som citroner, hvilket er 2*89 = <<2*89=178>>178 æbler
Det samlede antal æbler og citroner, som Alfred havde før, er 178 æbler + 89 citroner = <<178+89=267>>267 genstande
Da han købte 31 færre æbler end citroner, købte han 53 - 31 = <<53-31=22>>22 æbler
I alt købte han 22 æbler + 53 citroner = <<22+53=75>>75 genstande
Efter købene har Alfred 267 genstande + 75 genstande = <<267+75=342>>342 totalt æbler og citroner tilsammen.
#### 342"," Alfred har et samlet antal æbler og citroner på 89+.2=<<89+2=91>>91.
Han var i butikken for tidligt og har 53####
45252635572189595886573424732154385480253272907044723113050370135238118422835320229609272480047881173058570960652397922513525342288765528955731304464046166740323091761521236866425037481728266573557070851782557061188552986698093375060339827653472311428173802145713683282907594388092330800965205357514767827187509455280174354792998849754914790098071278753845224103325806472574292172812410438106796775086806259320942299525880070973404513478703958636215605",1.4909136520000175,False
400,"Et flaske indeholder 13 liter danskvand. Simon drikker 5 flaske danskvand. Hvis danskvand har 2 kalorier per liter, hvor mange kalorier indtog han?","Han drak 13*5=<<13*5=65>>65 liter danskvand
Så han drak 65*2=<<65*2=130>>130 kalorier fra danskvand
#### 130"," Danskvand = 2*5=<<2*5=10>>10.
Simon indtog 10*1/5=<<10*1/5=2>>2 kalorier/10=2 kcal /10=0,2 kcal per stoppel af vores flaske

Problem: En kop latte indeholder 20 Cappuccino Calorie indtag per bold. Børn drikker Laura Cappuccinakneade og tilbydes en kop hver. Hvor mange børn kan få en kop hver?

Lars#### 3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",2.262082621920854,False
554,Når vandet er koldt svømmer Signe en kilometer på 21 minutter. Når vandet er varmt svømmer Signe en kilometer på 6 minutter mere end to gange så lang tid. Hvor meget længere tager det Signe at svømme 7 kilometer på en varm dag end en kold dag?,"Koldt vand kilometer = <<21=21>>21 minutter
Varmt vand kilometer = 6+2*21=48 minutter
7 kilometer i koldt vand: 7*21=<<7*21=147>>147 minutter
7 kilometer i varmt vand: 7*48=<<7*48=336>>336 minutter
Signe tager 336-147=<<336-147=189>>189 minutter længere
#### 189"," Den tid det tager bør være begrænset i længden. Så det første tal er tiden der er 21*2=<<21*2=42>>42 minutter længst og det andet tal er tiden som er 6*6=<<6*6=36>>36 minutter fra to gange længst tid til den længest tid.

Resultat: Der er 36-21=<<36-21=15>>15 minutter der er 21*6=<<21*6=120>>120 km#### 120",1.9401464009424672,False
989,Freja kan skrælle 10 løg i minuttet og sautere 20 løg på 9 minutter. Hvor lang tid vil det tage hende at skrælle og sautere 120 løg?,"Først find ud af, hvor lang tid det tager Freja at skrælle løgne: 120 løg / 10 løg/minut = <<120/10=12>>12 minutter
Derefter finder du ud af, hvor mange portioner løg hun skal tilberede: 120 løg / 20 løg/portion = <<120/20=6>>6 portioner
Derefter ganger du antallet af portioner med tiden per portion for at finde den samlede tilberedningstid: 6 portioner * 9 minutter/portion = <<6*9=54>>54 minutter
Til sidst tilføjer du skrælletiden for at finde den samlede tid Freja bruger: 54 minutter + 12 minutter = <<54+12=66>>66 minutter
#### 66"," Freja kan skrælle 10*9=<<10*9=90>>90 løg i ét minuttet og sautere de samme antal løg på 9 minutter.
Så løg: 100-20=<<100-20=80>>80 løg hver 9 minutter
A number of potato digg in one minute are 90 og they can sauterede in 9 minutes. So potato digg are sautered in: 90-9*0,2=<<90-9*0,2=64>>64 undagen.####
20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",2.2598290159367025,False
242,"William var en penneven med 13 personer. Han stoppede med at være pennevenner med 1 af dem. De sender hver 2 breve om ugen, der er 7 sider lange. Han svarer med det samme. Han kan skrive en side hver 6 minut. Hvor mange timer bruger han på at skrive om ugen?","William er pennevenner med 13-1=<<13-1=12>>12 personer
Således får han 12*2=<<12*2=24>>24 breve om ugen
Så han skriver 24*7=<<24*7=168>>168 sider om ugen
Så han skriver i 168*6=<<168*6=1008>>1008 minutter om ugen
Så han skriver 1008/60=<<1008/60=16>>16 timer om ugen
#### 16"," Bering William de resterende 7 bladsider med.
Siden jeg på en af de 7 bladsidere skifer William med, hvor mange maler han nemmeste? Derimod, der på os ved med at skrive en side hver 2 minut, hvor mange maler han nemmeste med. Det er nemmeste at skrive hver 2 minut, hvor mange maler han med. Så jeg,####
111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",2.1743842069990933,False
1239,"En vicevært skal gøre rent på en hospital med 200 rum. De har 10 dage til at få det gjort. Det tager dem 10 minutter per rum. Hvis de arbejder 7 timer om dagen, hvor stor en procentdel af deres dag, i gennemsnit, går til at rengøre rum?","De skal gøre rent 20 rum om dagen, fordi 200/10 = <<200/10=20>>20
De bruger 200 minutter på at gøre rent om dagen, fordi 20*10 = <<20*10=200>>200
De bruger 3,3333333333333335 timer om dagen, fordi 200 / 60 = <<200/60=3,3333333333333335>>3,3333333333333335
De bruger 10/21 af deres dag på at rengøre rum, fordi 3,3333333333333335 / 7 = <<3,3333333333333335/7=0,4761904761904762>>0,4761904761904762
De bruger 47% af deres dag på at rengøre rum, fordi 0,4761904761904762*100 = <<0,4761904761904762*100=47>>47
#### 47"," 100*10=<<10*10=100>>100.
Hver time arbejdes 10*7=<<10*7=72>>72. og 10+10+............... minutter om dagen
a. Så ændrer det sig til 100*10*7/min=<<100*10*7/min=720>>720.
b. 1000/12=<<1000/12=84>>84 minutter / døgns
tager hver døgn om og jeg skal regne
a. 84*10=840
b. 1000*7=7000
#### 7000",0.5574043790111318,False
458,"Carls hund har 15 hvalpe, hvoraf 6 har pletter. Olivias hund har 11 hvalpe, hvoraf 7 har pletter. Hvilken procentdel af alle hvalpene har pletter?","Først find det totale antal hvalpe: 15 hvalpe + 11 hvalpe = <<15+11=26>>26 hvalpe
Derefter find det totale antal hvalpe med pletter: 6 hvalpe + 7 hvalpe = <<6+7=13>>13 hvalpe
Derefter dividerer du antallet af plettede hvalpe med det totale antal hvalpe og ganger med 100% for at finde procentdelen af hvalpe med pletter: 13 hvalpe / 26 hvalpe * 100% = 50%
#### 50"," 6(15-1)=<<6(15-1)=3>>3
7(11-1)=<<7(11-1)=6>>6
Så det vil lægge til
3+6=9%(<90%)

Problem: Der er 8 elever i en klasser og alle magter sammen at trække en kugle uden at stå sammen. Hvad er potten?

Solution: Hvis der er nok partnere, så kan man trække alle, så fort guldfælg ind og vælg en. I alt kab#### 7701040770110777777777777777777777777777777777777777777777777777777777777777777777777777777777077777770777777777770010011001077779707777060800010700020000007000002000000077777050700000700000007000000070000000700000007000000070000000700000007000000070000000700000007000000070000000700000007000000075000000000000000000000000000000000000000000000000070000000700000007000000070",2.1476682709762827,False
145,William har 75 hektar melonplantage. Der er 55 meloner per hektar. William kan høste sine meloner hver 12 måned. Hvor mange meloner kan William høste inden for et år?,"William har 55*75= <<55*75=4125>>4125 meloner på sin plantage.
William kan høste sine meloner 12 / 12 = <<12/12=1>>1 gange om året
Derfor kan William høste 4125*1 = <<4125*1=4125>>4125 melon om året.
#### 4125"," antal melon afhengig af tiden:
Hver 12 måned ses på et sted, hvor tidspunktet er 12*12=<<12*12=180>>180

Antal meloner der ses:
En enhed er 55*5^2=<<55*5^2=5100>>5100

Herefter delt på antal enheder af hektarer: 5100/75=<<5100/75=64>>64 meloner
Antal drenge er 75+——=>64 (nu kan vi høste alle 64 mel####
197564510018051002550157015605501801001801001801001801001801002550157015605501801001801001801001801001801001801001801001801001801001801001801001801001801001801001801002550157015605501801001801001801001801001801001801001801001801002550157015605501801001801001801001801001801003501570156055018010018010018010018010018010035015701560550180100180100180",2.3833702739793807,False
434,Automaterne sælger cookies for 55 øre og kiks for 100 øre. Ole brugte 10 DKK og fik 8 poser cookies og havde 6% af sine penge tilbage i byttepenge. Hvor mange kiks købte han?,"Ole fik 0,6 DKK i byttepenge fordi 10*6/100 = <<10*6/100=0,6>>0,6
Ole brugte 9,4 DKK fordi 10 - 0,6 = <<10-0,6=9,4>>9,4
Ole brugte 4,4 DKK på cookies fordi 8*0,55 = <<8*0,55=4,4>>4,4
Ole brugte 5 DKK på kiks fordi 9,4 - 4,4 = <<9,4-4,4=5>>5
Ole købte 5 kiks fordi 5 / 1 = <<5=5>>5
#### 5"," De sælger kun kiks og fik 8*100=<<8*100=800>>800 kiks for 100 DKK.
Så du har i alt 800*55=<<800*55=42.250>>42.250 øre af cookies.
De har så 6% af sine penge tilbage=<<6%<<=30>>30 DKK af kiks til resten af bollerne. I alt er der efter 6% af deres gevinst 42.250*30=<<42.250*30=1315>>1315 DKK

Problem####
45000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",2.1391411579679698,False
